lat,lng,cat
52.496935,-1.918972,burglary_biz
52.498131,-1.919765,robbery_biz
52.497142,-1.919502,theft_person
52.501456,-1.931677,burglary_biz
52.502472,-1.932323,burglary_biz
52.501661,-1.930071,burglary_biz
52.501456,-1.931677,burglary_biz
52.499443,-1.932991,burglary_biz
52.499242,-1.927777,burglary_biz
52.502472,-1.932323,burglary_biz
52.498355,-1.9337,burglary_biz
52.502058,-1.930969,theft_person
52.494172,-1.928256,burglary_biz
52.496129,-1.940155,burglary_biz
52.497083,-1.941464,burglary_biz
52.495246,-1.834179,burglary_biz
52.495806,-1.836254,robbery_biz
52.494745,-1.856216,burglary_biz
52.493416,-1.85077,robbery_biz
52.496598,-1.847535,shoplifting
52.500036,-1.905915,theft_person
52.491865,-1.919806,burglary_biz
52.491865,-1.919806,burglary_biz
52.487478,-1.919564,burglary_biz
52.491602,-1.91717,burglary_biz
52.48676,-1.922157,burglary_biz
52.487164,-1.920963,robbery_biz
52.492593,-1.919982,robbery_biz
52.485388,-1.919925,robbery_biz
52.485388,-1.919925,robbery_biz
52.485388,-1.919925,shoplifting
52.485388,-1.919925,shoplifting
52.485388,-1.919925,shoplifting
52.485388,-1.919925,shoplifting
52.485388,-1.919925,shoplifting
52.485388,-1.919925,shoplifting
52.485388,-1.919925,shoplifting
52.485388,-1.919925,shoplifting
52.485388,-1.919925,shoplifting
52.485388,-1.919925,shoplifting
52.485388,-1.919925,shoplifting
52.489307,-1.908502,shoplifting
52.491374,-1.911824,theft_person
52.494162,-1.914058,burglary_biz
52.501037,-1.889178,robbery_biz
52.497135,-1.89832,robbery_biz
52.49675,-1.896934,shoplifting
52.486246,-1.886314,burglary_biz
52.477134,-1.890784,robbery_biz
52.494041,-1.88709,robbery_biz
52.479501,-1.884079,robbery_biz
52.486637,-1.890952,robbery_biz
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.48448,-1.882181,shoplifting
52.482458,-1.883305,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.48448,-1.882181,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.48448,-1.882181,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.48448,-1.882181,shoplifting
52.48448,-1.882181,shoplifting
52.48448,-1.882181,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.48448,-1.882181,shoplifting
52.476875,-1.891933,shoplifting
52.48448,-1.882181,shoplifting
52.478295,-1.892298,shoplifting
52.48448,-1.882181,shoplifting
52.48448,-1.882181,shoplifting
52.48448,-1.882181,shoplifting
52.48448,-1.882181,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.48448,-1.882181,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.48448,-1.882181,shoplifting
52.48448,-1.882181,shoplifting
52.478295,-1.892298,shoplifting
52.48448,-1.882181,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.48448,-1.882181,shoplifting
52.478295,-1.892298,shoplifting
52.48448,-1.882181,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.478295,-1.892298,shoplifting
52.48448,-1.882181,shoplifting
52.48448,-1.882181,shoplifting
52.48448,-1.882181,shoplifting
52.478295,-1.892298,theft_person
52.476875,-1.891933,theft_person
52.485347,-1.896522,robbery_biz
52.487429,-1.892364,robbery_biz
52.48207,-1.891331,robbery_biz
52.483153,-1.895484,shoplifting
52.483153,-1.895484,shoplifting
52.48207,-1.891331,shoplifting
52.485347,-1.896522,shoplifting
52.48207,-1.891331,shoplifting
52.48207,-1.891331,shoplifting
52.48963,-1.890753,shoplifting
52.48207,-1.891331,shoplifting
52.483153,-1.895484,shoplifting
52.48207,-1.891331,shoplifting
52.48207,-1.891331,shoplifting
52.483153,-1.895484,shoplifting
52.48207,-1.891331,shoplifting
52.483153,-1.895484,shoplifting
52.48207,-1.891331,shoplifting
52.48207,-1.891331,shoplifting
52.48207,-1.891331,shoplifting
52.483153,-1.895484,shoplifting
52.483153,-1.895484,theft_person
52.483153,-1.895484,theft_person
52.483153,-1.895484,theft_person
52.492392,-1.903339,burglary_biz
52.488242,-1.896515,burglary_biz
52.488445,-1.903097,theft_person
52.488445,-1.903097,theft_person
52.492481,-1.858843,robbery_biz
52.49104,-1.855491,shoplifting
52.491118,-1.839025,burglary_biz
52.489819,-1.849619,theft_person
52.488856,-1.848518,burglary_biz
52.488998,-1.847781,burglary_biz
52.488856,-1.848518,shoplifting
52.486809,-1.843989,burglary_biz
52.489474,-1.854156,burglary_biz
52.485329,-1.853743,burglary_biz
52.489474,-1.854156,shoplifting
52.489474,-1.854156,theft_person
52.474905,-1.86507,burglary_biz
52.478858,-1.87027,robbery_biz
52.475425,-1.863463,theft_person
52.487215,-1.875561,burglary_biz
52.48364,-1.878811,robbery_biz
52.48364,-1.878811,robbery_biz
52.490321,-1.855774,burglary_biz
52.490434,-1.859926,shoplifting
52.487865,-1.862158,burglary_biz
52.483638,-1.94989,burglary_biz
52.486527,-1.938415,burglary_biz
52.486527,-1.938415,robbery_biz
52.486527,-1.938415,theft_person
52.483102,-1.939127,burglary_biz
52.487346,-1.939577,burglary_biz
52.490527,-1.938218,burglary_biz
52.48701,-1.936313,shoplifting
52.48701,-1.936313,shoplifting
52.488292,-1.944303,burglary_biz
52.487014,-1.944289,theft_person
52.48836,-1.788846,burglary_biz
52.487535,-1.790249,burglary_biz
52.48836,-1.788846,robbery_biz
52.487826,-1.792162,shoplifting
52.489735,-1.793906,shoplifting
52.489735,-1.793906,shoplifting
52.489735,-1.793906,shoplifting
52.489735,-1.793906,shoplifting
52.485802,-1.796472,robbery_biz
52.481518,-1.783828,burglary_biz
52.483577,-1.793817,robbery_biz
52.479233,-1.787933,robbery_biz
52.481467,-1.795387,robbery_biz
52.479233,-1.787933,robbery_biz
52.482335,-1.827086,theft_person
52.48081,-1.835632,shoplifting
52.486588,-1.821135,burglary_biz
52.486687,-1.827319,burglary_biz
52.486608,-1.810929,robbery_biz
52.486226,-1.808177,shoplifting
52.486226,-1.808177,shoplifting
52.486608,-1.810929,shoplifting
52.486226,-1.808177,shoplifting
52.486226,-1.808177,shoplifting
52.486226,-1.808177,shoplifting
52.486226,-1.808177,shoplifting
52.486226,-1.808177,shoplifting
52.486226,-1.808177,shoplifting
52.488374,-1.81319,shoplifting
52.486226,-1.808177,shoplifting
52.483829,-1.810028,burglary_biz
52.483829,-1.810028,burglary_biz
52.480087,-1.814815,burglary_biz
52.48266,-1.806967,robbery_biz
52.490656,-1.762473,burglary_biz
52.480986,-1.778074,burglary_biz
52.479163,-1.774284,burglary_biz
52.482363,-1.778877,burglary_biz
52.48138,-1.772373,burglary_biz
52.483433,-1.774115,burglary_biz
52.483289,-1.778857,burglary_biz
52.483289,-1.778857,burglary_biz
52.47785,-1.764544,burglary_biz
52.480594,-1.770272,robbery_biz
